Final_Alginate_Conc_(%w/v),CaCl2_Conc_(mM),Physical_Crosslinking_Durantion_(s),Extrusion_Pressure (kPa),Outer_Nozzle_Inner_Diameter_(µm),Fiber_Diameter_(µm),Cell_Density_(cells/mL),Syringe_Temperature_(°C),Substrate_Temperature_(°C),Days_Observed,Cell_Culture_Medium_Used?_N,Cell_Culture_Medium_Used?_Y,DI_Water_Used?_N,DI_Water_Used?_Y,Precrosslinking_Solution_Used?_N,Precrosslinking_Solution_Used?_Y,Saline_Solution_Used?_N,Saline_Solution_Used?_Y,EtOH_Solution_Used?_N,EtOH_Solution_Used?_Y,Photoinitiator_Used?_N,Photoinitiator_Used?_Y,Enzymatic_Crosslinker_Used?_N,Enzymatic_Crosslinker_Used?_Y,Matrigel_Used?_N,Matrigel_Used?_Y,Conical_or_Straight_Nozzle_C,Conical_or_Straight_Nozzle_S,Primary/Not_Primary_Not_Primary,Primary/Not_Primary_Primary,Acceptable_Viability_(Yes/No)
0.0,0.0,0.0,0.9179661016949153,0.06567004805125466,0.15810125739670883,0.06354515050167224,0.45000000000000007,0.34328358208955223,0.1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,N
0.0,0.0,0.0,0.9179661016949153,0.06567004805125466,0.19285498304902643,0.06354515050167224,0.45000000000000007,0.34328358208955223,0.16666666666666666,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,Y
0.0,0.0,0.0,0.9179661016949153,0.06567004805125466,0.19285498304902643,0.06354515050167224,0.45000000000000007,0.34328358208955223,0.23333333333333334,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,Y
0.25,0.33292642326045946,0.16666666666666666,0.10983050847457627,0.4660971703150026,0.3270072276662311,0.3311036789297659,0.45000000000000007,0.5522388059701493,0.23333333333333334,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Y
0.25,0.33292642326045946,0.16666666666666666,0.10983050847457627,0.4660971703150026,0.3270072276662311,0.3311036789297659,0.45000000000000007,0.5522388059701493,0.23333333333333334,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Y
0.0,0.0,0.0,0.46243818983050855,0.26588360918312864,0.12832523446997698,0.046822742474916385,0.45000000000000007,0.5522388059701493,0.03333333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Y
0.0,0.0,0.0,0.46243818983050855,0.26588360918312864,0.12832523446997698,0.046822742474916385,0.45000000000000007,0.5522388059701493,0.03333333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Y
0.0,0.0,0.0,0.46243818983050855,0.26588360918312864,0.12832523446997698,0.046822742474916385,0.45000000000000007,0.5522388059701493,0.03333333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,N
0.0,0.0,0.0,0.46243818983050855,0.26588360918312864,0.12832523446997698,0.046822742474916385,0.45000000000000007,0.5522388059701493,0.13333333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Y
0.0,0.0,0.0,0.46243818983050855,0.26588360918312864,0.12832523446997698,0.046822742474916385,0.45000000000000007,0.5522388059701493,0.13333333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Y
0.0,0.0,0.0,0.46243818983050855,0.26588360918312864,0.12832523446997698,0.046822742474916385,0.45000000000000007,0.5522388059701493,0.13333333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Y
0.0,0.0,0.0,0.3541819209039548,0.26588360918312864,0.1506248445333548,0.046822742474916385,0.45000000000000007,0.5522388059701493,0.26666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Y
0.0,0.0,0.0,0.35418192090395473,0.26588360918312864,0.139518832922843,0.046822742474916385,0.45000000000000007,0.5522388059701493,0.26666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Y
0.0,0.0,0.0,0.35418192090395473,0.26588360918312864,0.1395538676597847,0.046822742474916385,0.45000000000000007,0.5522388059701493,0.26666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,N
0.0,0.0,0.0,0.7457627118644068,0.099038974906567,0.08791616888144595,0.11371237458193979,0.6000000000000001,0.4328358208955224,0.03333333333333333,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,Y
0.0,0.0,0.0,0.7457627118644068,0.099038974906567,0.09321692458072177,0.11371237458193979,0.6000000000000001,0.4328358208955224,0.23333333333333334,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,Y
0.0,0.0,0.0,0.7457627118644068,0.099038974906567,0.1609846162470089,0.11371237458193979,0.6000000000000001,0.4328358208955224,0.4666666666666667,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,Y
0.0,0.0,0.0,0.7457627118644068,0.099038974906567,0.1573129758155211,0.11371237458193979,0.6000000000000001,0.4328358208955224,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,Y
0.1,0.029593459845374172,0.16666666666666666,0.17003389830508472,0.06567004805125466,0.12625931778024582,0.013377926421404682,0.024999999999999994,0.6417910447761194,0.0013888888999999999,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Y
0.1,0.029593459845374172,0.16666666666666666,0.35701694915254234,0.06567004805125466,0.1302632043003972,0.013377926421404682,0.024999999999999994,0.6417910447761194,0.0013888888999999999,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Y
0.1,0.029593459845374172,0.16666666666666666,0.5439661016949153,0.06567004805125466,0.12625931778024582,0.013377926421404682,0.024999999999999994,0.6417910447761194,0.0013888888999999999,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Y
0.1,0.029593459845374172,0.16666666666666666,0.17003389830508472,0.06567004805125466,0.1302632043003972,0.013377926421404682,0.024999999999999994,0.6417910447761194,0.06666666666666667,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Y
0.1,0.029593459845374172,0.16666666666666666,0.35701694915254234,0.06567004805125466,0.1302632043003972,0.013377926421404682,0.024999999999999994,0.6417910447761194,0.06666666666666667,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Y
0.1,0.029593459845374172,0.16666666666666666,0.5439661016949153,0.06567004805125466,0.12625931778024582,0.013377926421404682,0.024999999999999994,0.6417910447761194,0.06666666666666667,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Y
0.0,0.0,0.0,0.4915254237288135,0.10571276027762945,0.19529763760768803,0.16387959866220736,0.4,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Y
0.0,0.0,0.0,0.4915254237288135,0.10571276027762945,0.19680413129618016,0.16387959866220736,0.4,0.0,0.1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Y
0.0,0.0,0.0,0.4915254237288135,0.10571276027762945,0.22587945948407848,0.16387959866220736,0.4,0.0,0.23333333333333334,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Y
0.0,0.0,0.0,0.4915254237288135,0.10571276027762945,0.1936299841292642,0.16387959866220736,0.4,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Y
0.0,0.0,0.0,0.4915254237288135,0.10571276027762945,0.21514131261145428,0.16387959866220736,0.4,0.0,0.1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Y
0.0,0.0,0.0,0.4915254237288135,0.10571276027762945,0.1834944347320368,0.16387959866220736,0.4,0.0,0.23333333333333334,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Y
0.0,0.0,0.0,0.4915254237288135,0.10571276027762945,0.1381699955505884,0.16387959866220736,0.4,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,N
0.0,0.0,0.0,0.4915254237288135,0.10571276027762945,0.13750083207500238,0.16387959866220736,0.4,0.0,0.1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,N
0.0,0.0,0.0,0.4915254237288135,0.10571276027762945,0.16615574341960054,0.16387959866220736,0.4,0.0,0.23333333333333334,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,N
0.0,0.0,0.0,0.5129175141242938,0.07234383342231714,0.1990813891973892,0.13043478260869565,0.42500000000000004,0.5223880597014926,0.03333333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,Y
0.0,0.0,0.0,0.5129175141242938,0.07234383342231714,0.1893907809593212,0.13043478260869565,0.42500000000000004,0.5223880597014926,0.03333333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,Y
0.0,0.0,0.0,0.5129175141242938,0.07234383342231714,0.20312089436676464,0.13043478260869565,0.42500000000000004,0.5223880597014926,0.03333333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,Y
0.0,0.0,0.0,0.46602485875706207,0.07234383342231714,0.21692691637091513,0.13043478260869565,0.42500000000000004,0.5223880597014926,0.23333333333333334,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,Y
0.0,0.0,0.0,0.46602485875706207,0.07234383342231714,0.21692691637091513,0.13043478260869565,0.42500000000000004,0.5223880597014926,0.23333333333333334,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,Y
0.0,0.0,0.0,0.46602485875706207,0.07234383342231714,0.21692691637091513,0.13043478260869565,0.42500000000000004,0.5223880597014926,0.23333333333333334,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,Y
0.0,0.0,0.0,0.46602485875706207,0.07234383342231714,0.21692691637091513,0.13043478260869565,0.42500000000000004,0.5223880597014926,0.03333333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,N
0.0,0.0,0.0,0.46602485875706207,0.07234383342231714,0.21692691637091513,0.13043478260869565,0.42500000000000004,0.5223880597014926,0.03333333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,N
0.0,0.0,0.0,0.46602485875706207,0.07234383342231714,0.21692691637091513,0.13043478260869565,0.42500000000000004,0.5223880597014926,0.03333333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,N
0.0,0.0,0.0,0.728813559322034,0.15710090763481044,0.07933265833073491,0.6655518394648829,0.35,0.5522388059701493,0.03333333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Y
0.0,0.0,0.0,0.728813559322034,0.15710090763481044,0.1228773328755461,0.6655518394648829,0.35,0.5522388059701493,0.23333333333333334,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Y
0.0,0.0,0.0,0.728813559322034,0.15710090763481044,0.07482018421264683,0.6655518394648829,0.35,0.5522388059701493,0.03333333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Y
0.0,0.0,0.0,0.728813559322034,0.15710090763481044,0.11937385918137834,0.6655518394648829,0.35,0.5522388059701493,0.23333333333333334,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Y
0.0,0.0,0.0,0.2705977401129944,0.49145755472504,0.52019577411003,0.06354515050167224,0.4625,0.5671641791044776,0.03333333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,N
0.0,0.0,0.0,0.3485084745762711,0.49145755472504,0.5671689480119537,0.06354515050167224,0.4625,0.5671641791044776,0.1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,N
0.0,0.0,0.0,0.3485084745762711,0.49145755472504,0.5632180807270407,0.06354515050167224,0.4625,0.5671641791044776,0.23333333333333334,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Y
0.0,0.0,0.0,0.1864621468926554,0.49145755472504,0.43170783832169596,0.06354515050167224,0.4625,0.5671641791044776,0.03333333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,N
0.0,0.0,0.0,0.18023728813559323,0.49145755472504,0.4083985271396589,0.06354515050167224,0.4625,0.5671641791044776,0.1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,N
0.0,0.0,0.0,0.18646214689265533,0.49145755472504,0.47262175446955657,0.06354515050167224,0.4625,0.5671641791044776,0.23333333333333334,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Y
0.0,0.0,0.0,0.18023728813559323,0.49145755472504,0.3314916739947658,0.06354515050167224,0.4625,0.5671641791044776,0.03333333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,N
0.0,0.0,0.0,0.18023728813559323,0.49145755472504,0.3619088326075304,0.06354515050167224,0.4625,0.5671641791044776,0.1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,N
0.0,0.0,0.0,0.1864621468926554,0.49145755472504,0.4355693670274077,0.06354515050167224,0.4625,0.5671641791044776,0.23333333333333334,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,N
0.0,0.0,0.0,0.18646214689265536,0.49145755472504,0.4571472615097869,0.06354515050167224,0.4625,0.5671641791044776,0.03333333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,N
0.0,0.0,0.0,0.1864621468926554,0.49145755472504,0.43253535880825833,0.06354515050167224,0.4625,0.5671641791044776,0.1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Y
0.0,0.0,0.0,0.18646214689265533,0.49145755472504,0.5003450921588755,0.06354515050167224,0.4625,0.5671641791044776,0.23333333333333334,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Y
0.0,0.0,0.0,0.3743502824858757,0.15710090763481044,0.07851985243368799,0.16387959866220736,0.15,0.19402985074626863,0.03333333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Y
0.0,0.0,0.0,0.3743502824858757,0.15710090763481044,0.1012679071299193,0.16387959866220736,0.15,0.19402985074626863,0.23333333333333334,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Y
0.0,0.0,0.0,0.3743502824858757,0.15710090763481044,0.07813096685363537,0.16387959866220736,0.15,0.19402985074626863,0.03333333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,N
0.0,0.0,0.0,0.3743502824858757,0.15710090763481044,0.08041873517592693,0.16387959866220736,0.15,0.19402985074626863,0.23333333333333334,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Y
0.0,0.0,0.0,0.3743502824858757,0.5551788574479445,0.3140023333134803,0.16387959866220736,0.45000000000000007,0.5522388059701493,0.0006944444333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Y
0.0,0.0,0.0,0.3743502824858757,0.5551788574479445,0.2903223546146004,0.16387959866220736,0.45000000000000007,0.5522388059701493,0.0013888888999999999,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,N
0.0,0.0,0.0,0.3743502824858757,0.5551788574479445,0.34816820877900434,0.16387959866220736,0.45000000000000007,0.5522388059701493,0.0027777777666666663,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Y
0.0,0.0,0.0,0.3743502824858757,0.5551788574479445,0.3671149945170637,0.16387959866220736,0.45000000000000007,0.5522388059701493,0.03333333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,N
0.0,0.0,0.0,0.3743502824858757,0.5551788574479445,0.4258822622630338,0.16387959866220736,0.45000000000000007,0.5522388059701493,0.06666666666666667,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,N
0.0,0.0,0.0,0.3743502824858757,0.5551788574479445,0.561501728964268,0.16387959866220736,0.45000000000000007,0.5522388059701493,0.1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Y
0.0,0.0,0.0,0.3743502824858757,0.5551788574479445,0.8169154716901808,0.16387959866220736,0.45000000000000007,0.5522388059701493,0.13333333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Y
0.0,0.0,0.0,0.3743502824858757,0.5551788574479445,1.0,0.16387959866220736,0.45000000000000007,0.5522388059701493,0.2,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Y
0.0,0.0,0.0,0.21613905536723163,0.07234383342231714,0.029670918715906828,0.030100334448160532,0.8250000000000001,0.5522388059701493,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Y
0.0,0.0,0.0,0.21613905536723163,0.07234383342231714,0.029670918715906828,0.030100334448160532,0.8250000000000001,0.5522388059701493,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Y
0.0,0.0,0.0,0.21613905536723163,0.07234383342231714,0.029670918715906828,0.030100334448160532,0.8250000000000001,0.5522388059701493,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,N
0.0,0.0,0.0,0.21613905536723163,0.07234383342231714,0.029670918715906828,0.030100334448160532,0.8250000000000001,0.5522388059701493,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Y
0.0,0.0,0.0,0.21613905536723163,0.07234383342231714,0.029670918715906828,0.030100334448160532,0.8250000000000001,0.5522388059701493,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,N
0.0,0.0,0.0,0.21613905536723163,0.07234383342231714,0.029670918715906828,0.030100334448160532,0.8250000000000001,0.5522388059701493,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,N
0.0,0.0,0.0,0.3743502824858757,0.13240790176187933,0.24387680385101834,0.16387959866220736,0.4125000000000001,0.5522388059701493,0.03333333333333333,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Y
0.0,0.0,0.0,0.3743502824858757,0.13240790176187933,0.24221919366385092,0.16387959866220736,0.4125000000000001,0.5522388059701493,0.23333333333333334,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Y
0.0,0.0,0.0,0.3743502824858757,0.13240790176187933,0.24221919366385092,0.16387959866220736,0.4125000000000001,0.5522388059701493,0.4666666666666667,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Y
0.0,0.0,0.0,0.3743502824858757,0.13240790176187933,0.24221919366385092,0.16387959866220736,0.4125000000000001,0.5522388059701493,0.7,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,N
0.0,0.0,0.0,0.3743502824858757,0.13240790176187933,0.24387680385101834,0.16387959866220736,0.4125000000000001,0.5522388059701493,0.03333333333333333,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,N
0.0,0.0,0.0,0.3743502824858757,0.13240790176187933,0.24221919366385092,0.16387959866220736,0.4125000000000001,0.5522388059701493,0.23333333333333334,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,N
0.0,0.0,0.0,0.3743502824858757,0.13240790176187933,0.24221919366385092,0.16387959866220736,0.4125000000000001,0.5522388059701493,0.4666666666666667,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Y
0.0,0.0,0.0,0.3743502824858757,0.13240790176187933,0.24221919366385092,0.16387959866220736,0.4125000000000001,0.5522388059701493,0.7,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Y
0.15000000000000002,0.33292642326045946,0.16666666666666666,0.07661016949152542,0.2058195408435664,0.22563874982044693,0.06354515050167224,0.8250000000000001,0.5522388059701493,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Y
0.15000000000000002,0.33292642326045946,0.16666666666666666,0.07661016949152542,0.2058195408435664,0.467222901506844,0.06354515050167224,0.8250000000000001,0.5522388059701493,0.03333333333333333,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,N
